latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
51.41906,30.17679,331.97,0.51,0.5,2022-09-06,2326,N,VIIRS,n,2.0NRT,274.51,3.71,N
51.41859,30.18432,319.54,0.51,0.5,2022-09-06,2326,N,VIIRS,n,2.0NRT,274.63,3.71,N
51.40891,30.19034,320.35,0.51,0.5,2022-09-06,2326,N,VIIRS,n,2.0NRT,277.25,2.03,N
51.44928,29.51483,304.12,0.55,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,278.12,1.61,N
51.44791,29.53891,295.88,0.55,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,280.54,1.05,N
51.44745,29.54691,295.78,0.55,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,278.57,1.05,N
51.44517,29.58684,298.24,0.54,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,279.82,1.21,N
51.40938,30.18283,295.56,0.51,0.5,2022-09-06,2326,N,VIIRS,n,2.0NRT,276.32,2.12,N
51.44453,29.5141,326.72,0.55,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,276.81,3.4,N
51.44317,29.53818,295.12,0.55,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,279.12,1.23,N
51.43998,29.59412,311.03,0.54,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,277.88,3.59,N
51.40005,29.53974,321.95,0.55,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,284.58,3.19,N
51.4005,29.53172,300.33,0.55,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,279,3.19,N
51.39962,29.54776,304.01,0.55,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,280.97,1.95,N
51.39487,29.54707,301.13,0.55,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,281,2.8,N
51.3854,29.54559,298.85,0.55,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,280.19,2.01,N
51.37936,29.56878,297.15,0.54,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,279.35,1.44,N
51.39435,29.54871,299.1,0.55,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,280.53,1.49,N
51.38961,29.54798,296.29,0.55,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,280.78,1.49,N
51.38488,29.54725,302.53,0.55,0.51,2022-09-06,2326,N,VIIRS,n,2.0NRT,280.63,1.86,N
51.41407,26.93819,302.09,0.35,0.57,2022-09-06,2326,N,VIIRS,n,2.0NRT,273.16,1.33,N
49.69728,37.16932,326.87,0.42,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,279.66,2.15,N
49.45561,36.89489,312.43,0.42,0.38,2022-09-06,2326,N,VIIRS,n,2.0NRT,274.77,1.28,N
48.90158,37.91032,307.05,0.4,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,276.46,1.35,N
48.85638,38.10957,309.39,0.4,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,276.44,0.72,N
48.49516,38.8039,309.5,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,279.53,1.09,N
48.49438,38.8091,298.5,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,279.15,0.51,N
48.49186,38.80281,295.29,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,278.46,0.53,N
48.48431,38.78393,312.18,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,279.52,1.45,N
48.46687,38.76176,315.94,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,283.02,1.79,N
48.46534,38.77214,313.14,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,279.06,1.23,N
48.46127,38.77622,326.32,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,281.41,2.28,N
48.46435,38.75547,297.78,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,281.99,0.62,N
48.46358,38.76066,296.58,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,280.03,0.62,N
48.46106,38.75438,299.48,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,281.28,0.62,N
48.45876,38.76994,298.63,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,278.68,1.45,N
48.40163,37.97351,302.41,0.4,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,277.29,0.62,N
48.32999,37.83953,299.07,0.4,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,276.01,0.35,N
48.22446,38.23475,299.65,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,279.42,0.59,N
48.16568,37.73579,310.58,0.4,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,276.25,0.95,N
48.47181,34.96155,300.23,0.47,0.39,2022-09-06,2326,N,VIIRS,n,2.0NRT,278.73,0.51,N
48.09825,37.9189,297.49,0.39,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,279,1.06,N
48.09751,37.92416,312.71,0.39,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,279.94,1.06,N
48.09767,37.91761,297.73,0.39,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,278.5,0.84,N
48.09692,37.92286,304.12,0.39,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,277.37,0.96,N
48.06103,37.95533,319.75,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,282.05,1.64,N
48.05771,37.95427,302.54,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,279.77,0.8,N
47.96731,37.82454,310.27,0.4,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,277.74,0.83,N
48.00179,37.50411,295.17,0.4,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,277.19,0.66,N
47.99844,37.50309,310.19,0.4,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,276.5,1.21,N
47.8322,38.4714,296.69,0.39,0.36,2022-09-06,2326,N,VIIRS,n,2.0NRT,279.27,1.19,N
48.97507,24.70628,297.87,0.43,0.62,2022-09-06,2326,N,VIIRS,n,2.0NRT,280.14,1.03,N
47.87486,35.15422,319.02,0.45,0.39,2022-09-06,2326,N,VIIRS,n,2.0NRT,280.67,2.47,N
47.87605,33.41508,303.05,0.52,0.41,2022-09-06,2326,N,VIIRS,n,2.0NRT,283.25,2.2,N
47.87387,33.43602,298.57,0.52,0.41,2022-09-06,2326,N,VIIRS,n,2.0NRT,280.07,1.24,N
47.50312,34.38855,328.52,0.47,0.4,2022-09-06,2326,N,VIIRS,n,2.0NRT,286.05,10.04,N
47.50241,34.39487,317.58,0.47,0.4,2022-09-06,2326,N,VIIRS,n,2.0NRT,285.3,7.74,N
46.83693,35.62348,299.98,0.43,0.38,2022-09-06,2326,N,VIIRS,n,2.0NRT,275.99,0.66,N
47.06202,32.77567,311.1,0.54,0.42,2022-09-06,2326,N,VIIRS,n,2.0NRT,276.24,2.24,N
46.67247,36.03582,302.83,0.42,0.38,2022-09-06,2326,N,VIIRS,n,2.0NRT,277.93,1.48,N
46.9808,32.05034,306.16,0.38,0.43,2022-09-06,2326,N,VIIRS,n,2.0NRT,279.93,0.79,N
46.46323,35.30566,305.44,0.43,0.38,2022-09-06,2326,N,VIIRS,n,2.0NRT,282.03,1.22,N
46.74196,32.81019,338.66,0.53,0.42,2022-09-06,2326,N,VIIRS,n,2.0NRT,284.31,15.25,N
46.73808,32.80943,336.21,0.53,0.42,2022-09-06,2326,N,VIIRS,n,2.0NRT,277.93,6.05,N
46.14605,33.45462,306.56,0.5,0.41,2022-09-06,2326,N,VIIRS,n,2.0NRT,277.39,1.05,N
45.41956,36.60347,313,0.4,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,284.87,1,N
45.41621,36.60253,313.52,0.4,0.37,2022-09-06,2326,N,VIIRS,n,2.0NRT,284.94,1,N
45.00631,34.56285,299.98,0.44,0.39,2022-09-06,2326,N,VIIRS,n,2.0NRT,278.84,0.63,N
44.77436,33.86101,297.02,0.46,0.39,2022-09-06,2326,N,VIIRS,n,2.0NRT,281.52,0.47,N
46.74034,32.8063,367,0.61,0.71,2022-09-07,0105,N,VIIRS,h,2.0NRT,279.58,10.16,N
48.97373,24.71024,298.01,0.48,0.48,2022-09-07,0105,N,VIIRS,n,2.0NRT,278.67,1.28,N
47.06195,32.77589,305.53,0.59,0.7,2022-09-07,0105,N,VIIRS,n,2.0NRT,274.84,2.05,N
47.06182,32.77411,311.71,0.59,0.7,2022-09-07,0105,N,VIIRS,n,2.0NRT,274.33,1.74,N
47.50312,34.39154,332.81,0.66,0.73,2022-09-07,0105,N,VIIRS,n,2.0NRT,282.26,4.79,N
49.69698,37.16497,324.23,0.7,0.75,2022-09-07,0107,N,VIIRS,n,2.0NRT,275.78,4.13,N
51.40095,29.54419,296.24,0.63,0.54,2022-09-07,0107,N,VIIRS,n,2.0NRT,277.69,1.56,N
51.40268,29.53874,297.54,0.63,0.54,2022-09-07,0107,N,VIIRS,n,2.0NRT,276.96,3.57,N
47.02161,37.41065,367,0.48,0.64,2022-09-07,0911,N,VIIRS,h,2.0NRT,305.32,36.33,D
47.40458,38.00813,343,0.44,0.62,2022-09-07,0911,N,VIIRS,n,2.0NRT,300.24,7.06,D
47.89502,39.17446,330.16,0.38,0.59,2022-09-07,0911,N,VIIRS,n,2.0NRT,289.78,2.72,D
46.6693,35.10424,367,0.61,0.71,2022-09-07,0911,N,VIIRS,h,2.0NRT,301.28,23.03,D
47.34402,36.81362,332.33,0.49,0.65,2022-09-07,0911,N,VIIRS,n,2.0NRT,293,9.02,D
47.33607,36.78897,348.76,0.5,0.65,2022-09-07,0911,N,VIIRS,n,2.0NRT,291.91,5.9,D
47.33407,36.78279,330.55,0.5,0.65,2022-09-07,0911,N,VIIRS,n,2.0NRT,281.79,5.9,D
47.35151,36.8158,367,0.49,0.65,2022-09-07,0911,N,VIIRS,h,2.0NRT,295.71,15.66,D
47.35349,36.82194,338.28,0.49,0.65,2022-09-07,0911,N,VIIRS,n,2.0NRT,289.17,15.66,D
47.3362,36.78644,367,0.49,0.65,2022-09-07,0911,N,VIIRS,h,2.0NRT,295.41,10.3,D
47.34629,36.81715,332.66,0.49,0.65,2022-09-07,0911,N,VIIRS,n,2.0NRT,291.92,4.02,D
47.35381,36.81931,367,0.49,0.65,2022-09-07,0911,N,VIIRS,h,2.0NRT,291.28,24.57,D
47.16048,35.52574,331.44,0.56,0.69,2022-09-07,0911,N,VIIRS,n,2.0NRT,295.08,3.9,D
47.16124,35.52365,330.62,0.56,0.69,2022-09-07,0911,N,VIIRS,n,2.0NRT,294.82,2.23,D
47.52594,36.44113,331.91,0.5,0.66,2022-09-07,0911,N,VIIRS,n,2.0NRT,292.61,4.37,D
47.87811,37.39213,353.77,0.45,0.63,2022-09-07,0911,N,VIIRS,n,2.0NRT,296.93,8.47,D
47.87838,37.39287,345.51,0.45,0.63,2022-09-07,0911,N,VIIRS,n,2.0NRT,294.6,5.02,D
47.87657,37.38721,336.54,0.45,0.63,2022-09-07,0911,N,VIIRS,n,2.0NRT,295.01,5.02,D
47.77621,36.15047,341.49,0.51,0.66,2022-09-07,0911,N,VIIRS,n,2.0NRT,291.83,4.78,D
46.74128,32.81278,348.67,0.75,0.77,2022-09-07,0911,N,VIIRS,n,2.0NRT,291.21,8.85,D
46.73907,32.81607,329.01,0.75,0.77,2022-09-07,0911,N,VIIRS,n,2.0NRT,293.37,7.07,D
47.40321,33.59577,335.88,0.66,0.73,2022-09-07,0911,N,VIIRS,n,2.0NRT,289.64,3.86,D
47.01971,37.40469,342.72,0.48,0.65,2022-09-07,0911,N,VIIRS,n,2.0NRT,294.66,16.93,D
51.42151,30.18209,357.13,0.63,0.72,2022-09-07,0913,N,VIIRS,l,2.0NRT,287.38,19.45,D
51.47142,29.90824,340.04,0.65,0.73,2022-09-07,0913,N,VIIRS,n,2.0NRT,287.7,8.59,D
51.46863,29.91221,337.74,0.65,0.73,2022-09-07,0913,N,VIIRS,n,2.0NRT,287.04,6.73,D
51.41571,30.18772,367,0.63,0.72,2022-09-07,0913,N,VIIRS,h,2.0NRT,290.26,29.47,D
47.10044,34.2142,343.3,0.5,0.41,2022-09-07,1051,N,VIIRS,n,2.0NRT,304.53,5.43,D
45.67163,29.79519,335.17,0.39,0.36,2022-09-07,1051,N,VIIRS,n,2.0NRT,301.85,2.23,D
46.21839,33.73833,334.71,0.47,0.4,2022-09-07,1051,N,VIIRS,n,2.0NRT,303.77,6.29,D
46.46408,35.26538,333.41,0.54,0.42,2022-09-07,1051,N,VIIRS,l,2.0NRT,305.39,4.02,D
46.46408,35.26461,333.47,0.54,0.42,2022-09-07,1051,N,VIIRS,l,2.0NRT,305.41,3.07,D
46.47465,34.62819,332.66,0.51,0.41,2022-09-07,1051,N,VIIRS,n,2.0NRT,305.13,3.98,D
46.60106,35.05031,337.77,0.53,0.42,2022-09-07,1051,N,VIIRS,n,2.0NRT,306.58,3.32,D
46.71349,36.06181,335.87,0.39,0.44,2022-09-07,1051,N,VIIRS,l,2.0NRT,307.26,4.34,D
46.83817,35.62993,335.27,0.56,0.43,2022-09-07,1051,N,VIIRS,n,2.0NRT,306.12,6.9,D
46.83749,35.62253,338.79,0.56,0.43,2022-09-07,1051,N,VIIRS,n,2.0NRT,305.27,4.9,D
47.01862,37.41095,332.02,0.45,0.47,2022-09-07,1051,N,VIIRS,n,2.0NRT,299.23,4.66,D
46.67169,33.65212,338.32,0.47,0.4,2022-09-07,1051,N,VIIRS,n,2.0NRT,304.73,4.92,D
46.59459,32.88594,333.49,0.44,0.39,2022-09-07,1051,N,VIIRS,n,2.0NRT,297.91,2.47,D
46.60529,32.8535,339.87,0.44,0.39,2022-09-07,1051,N,VIIRS,n,2.0NRT,298.94,5.45,D
47.1026,37.81266,338.77,0.47,0.48,2022-09-07,1051,N,VIIRS,n,2.0NRT,296.65,5.82,D
46.4886,31.64454,334.28,0.41,0.37,2022-09-07,1051,N,VIIRS,n,2.0NRT,299.99,10.49,D
46.48792,31.6392,336.26,0.41,0.37,2022-09-07,1051,N,VIIRS,n,2.0NRT,304.78,10.49,D
47.10588,37.81045,338.91,0.47,0.48,2022-09-07,1051,N,VIIRS,n,2.0NRT,296.6,5.41,D
46.49201,31.64362,345.89,0.41,0.37,2022-09-07,1051,N,VIIRS,n,2.0NRT,299.58,10.49,D
46.49133,31.63828,351.76,0.41,0.37,2022-09-07,1051,N,VIIRS,n,2.0NRT,299.69,10.49,D
47.01466,36.51953,335.68,0.41,0.45,2022-09-07,1051,N,VIIRS,n,2.0NRT,306.52,2.29,D
47.1599,37.19326,333.86,0.44,0.46,2022-09-07,1051,N,VIIRS,l,2.0NRT,305.47,7,D
46.98868,35.20595,336.68,0.54,0.42,2022-09-07,1051,N,VIIRS,l,2.0NRT,307.19,4.42,D
46.98783,35.20508,346.54,0.54,0.42,2022-09-07,1051,N,VIIRS,n,2.0NRT,307.19,6.73,D
47.16182,37.19637,339.26,0.44,0.46,2022-09-07,1051,N,VIIRS,n,2.0NRT,302.85,3.67,D
47.16138,37.19055,330.75,0.44,0.46,2022-09-07,1051,N,VIIRS,n,2.0NRT,302.21,2.38,D
46.73897,32.81005,332.65,0.44,0.39,2022-09-07,1051,N,VIIRS,l,2.0NRT,306.95,30.26,D
47.23286,37.98687,335.39,0.48,0.48,2022-09-07,1051,N,VIIRS,n,2.0NRT,300.49,2.67,D
47.24792,36.97534,341,0.43,0.46,2022-09-07,1051,N,VIIRS,n,2.0NRT,301.76,1.96,D
47.27602,37.18718,333.35,0.44,0.46,2022-09-07,1051,N,VIIRS,n,2.0NRT,303.7,3.19,D
46.70183,31.21774,330.78,0.4,0.37,2022-09-07,1051,N,VIIRS,n,2.0NRT,302.83,2.73,D
47.10114,34.22076,337.65,0.5,0.41,2022-09-07,1051,N,VIIRS,n,2.0NRT,301.09,5.43,D
47.10559,34.22651,348.56,0.5,0.41,2022-09-07,1051,N,VIIRS,n,2.0NRT,306.17,13.07,D
47.10418,34.21337,347.36,0.5,0.41,2022-09-07,1051,N,VIIRS,n,2.0NRT,304.48,5.43,D
47.10347,34.20681,333.01,0.5,0.41,2022-09-07,1051,N,VIIRS,l,2.0NRT,306.92,4.06,D
47.10014,34.21377,338.77,0.5,0.41,2022-09-07,1051,N,VIIRS,n,2.0NRT,304.48,7.09,D
47.10523,34.2261,350.38,0.5,0.41,2022-09-07,1051,N,VIIRS,n,2.0NRT,306.06,14.32,D
47.10388,34.21293,347.85,0.5,0.41,2022-09-07,1051,N,VIIRS,n,2.0NRT,304.54,7.09,D
47.11,34.19811,333.8,0.5,0.41,2022-09-07,1051,N,VIIRS,l,2.0NRT,304.23,9.42,D
47.39354,37.22614,330.42,0.44,0.46,2022-09-07,1051,N,VIIRS,n,2.0NRT,301.02,3.14,D
47.47178,37.86448,341.3,0.47,0.48,2022-09-07,1051,N,VIIRS,n,2.0NRT,304.55,23.09,D
47.4713,37.85794,354.64,0.47,0.48,2022-09-07,1051,N,VIIRS,n,2.0NRT,306.07,21.36,D
47.47623,37.86397,340.22,0.47,0.48,2022-09-07,1051,N,VIIRS,n,2.0NRT,297.48,6.62,D
47.47576,37.85743,345.51,0.47,0.48,2022-09-07,1051,N,VIIRS,n,2.0NRT,301.84,12.54,D
47.33415,36.08807,351.97,0.39,0.44,2022-09-07,1051,N,VIIRS,n,2.0NRT,303.86,9.15,D
47.19266,34.32867,330.25,0.5,0.41,2022-09-07,1051,N,VIIRS,l,2.0NRT,303.79,1.37,D
47.07969,32.93151,351.63,0.45,0.39,2022-09-07,1051,N,VIIRS,n,2.0NRT,306.68,8.29,D
47.1091,33.15794,331.75,0.46,0.39,2022-09-07,1051,N,VIIRS,n,2.0NRT,301.87,6.72,D
47.11269,33.15706,344.72,0.46,0.39,2022-09-07,1051,N,VIIRS,n,2.0NRT,304.65,6.72,D
47.52549,36.43433,336.3,0.41,0.45,2022-09-07,1051,N,VIIRS,n,2.0NRT,296.18,2.19,D
46.98589,31.41023,340.82,0.41,0.37,2022-09-07,1051,N,VIIRS,n,2.0NRT,308.36,3.42,D
46.98767,31.40716,343.73,0.41,0.37,2022-09-07,1051,N,VIIRS,n,2.0NRT,309.43,4.82,D
47.52639,36.43699,352.42,0.41,0.45,2022-09-07,1051,N,VIIRS,n,2.0NRT,299.62,7.26,D
47.23158,33.2952,337.23,0.46,0.39,2022-09-07,1051,N,VIIRS,n,2.0NRT,302.76,8.6,D
47.71383,38.73141,349.2,0.52,0.5,2022-09-07,1051,N,VIIRS,n,2.0NRT,295.86,9.57,D
47.61786,37.21501,344.76,0.45,0.47,2022-09-07,1051,N,VIIRS,n,2.0NRT,299.59,4.13,D
47.52189,35.98918,350.72,0.39,0.44,2022-09-07,1051,N,VIIRS,n,2.0NRT,295.42,4.82,D
47.76117,38.32241,337.61,0.5,0.49,2022-09-07,1051,N,VIIRS,n,2.0NRT,294.37,4.13,D
47.25643,32.69502,331.88,0.44,0.39,2022-09-07,1051,N,VIIRS,l,2.0NRT,302.99,4.51,D
47.50542,34.39444,345.89,0.51,0.41,2022-09-07,1051,N,VIIRS,n,2.0NRT,292.84,10.44,D
47.62831,34.32536,337.52,0.51,0.41,2022-09-07,1051,N,VIIRS,n,2.0NRT,303.19,6.62,D
47.53967,30.90083,340.55,0.4,0.37,2022-09-07,1051,N,VIIRS,n,2.0NRT,302.47,2.39,D
47.48392,30.10444,345.79,0.39,0.36,2022-09-07,1051,N,VIIRS,n,2.0NRT,310.14,6.18,D
47.84146,31.61798,334.31,0.42,0.38,2022-09-07,1051,N,VIIRS,l,2.0NRT,304.64,4.45,D
48.31737,35.94825,346.09,0.4,0.44,2022-09-07,1051,N,VIIRS,n,2.0NRT,297.85,3.62,D
48.45894,37.18743,339.88,0.45,0.47,2022-09-07,1051,N,VIIRS,n,2.0NRT,298.67,4.11,D
48.46329,37.18678,328.39,0.45,0.47,2022-09-07,1051,N,VIIRS,n,2.0NRT,300.26,4.11,D
48.13297,30.03977,330.62,0.4,0.37,2022-09-07,1051,N,VIIRS,n,2.0NRT,300.72,1.85,D
48.23204,29.36962,341.84,0.39,0.36,2022-09-07,1051,N,VIIRS,n,2.0NRT,304.91,4.06,D
48.47414,29.49493,335.19,0.39,0.36,2022-09-07,1051,N,VIIRS,n,2.0NRT,301.34,2.29,D
51.54208,27.26299,331.5,0.38,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,295.79,3.22,D
51.79246,26.17858,332.2,0.38,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,299.05,3.77,D
51.79571,26.17724,330.84,0.38,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,293.57,3.77,D
51.84082,25.95965,345.13,0.39,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,299.24,5.14,D
50.92621,28.62897,344.03,0.39,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,297.89,3.62,D
51.4765,29.89129,331.87,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,297.33,44.57,D
51.43888,29.59705,348.8,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,297.07,7.83,D
51.43813,29.59121,341.74,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,293.86,4.86,D
51.44226,29.59593,350.57,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,294.25,7.83,D
51.44151,29.59008,339.93,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,295.4,4.86,D
51.44489,29.58896,326.99,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,290.79,10.04,D
51.44413,29.58313,330.18,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,295.73,10.04,D
51.44827,29.58785,346.63,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,300.11,10.04,D
51.44711,29.55171,348.01,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,301.15,11.01,D
51.44635,29.54588,339.54,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,299.78,11.01,D
51.45048,29.55058,346.81,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,291.38,11.01,D
51.44973,29.54475,338.25,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,292.34,11.01,D
51.44594,29.51564,345.69,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,304.22,7.35,D
51.266,27.26532,341.66,0.38,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,296.53,4,D
51.08852,25.69005,331.94,0.39,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,297.07,2.72,D
51.41111,26.93925,349.72,0.38,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,299.16,10.08,D
51.41438,26.93798,331.58,0.38,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,292.54,10.08,D
51.41847,26.94215,335.92,0.38,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,291.34,4.16,D
51.41763,26.9367,334.26,0.38,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,289.73,4.16,D
51.42256,26.94632,330.72,0.38,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,289.34,2.43,D
51.42173,26.94087,351.39,0.38,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,291.46,4.16,D
51.74768,26.26245,336.93,0.38,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,303.38,2.79,D
48.5948,27.01264,335.92,0.39,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,298.64,3.19,D
48.59723,27.00621,331.48,0.39,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,293.42,3.19,D
48.89515,26.38518,345.07,0.39,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,293.89,2.83,D
50.02282,31.15933,330.68,0.43,0.38,2022-09-07,1053,N,VIIRS,l,2.0NRT,304.08,3.2,D
49.74273,28.68065,335.27,0.39,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,302.68,2.96,D
49.74136,28.13853,330.97,0.39,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,296.55,2.71,D
49.74464,28.13737,330.99,0.39,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,295.18,2.71,D
50.05137,28.09311,328.83,0.39,0.36,2022-09-07,1053,N,VIIRS,l,2.0NRT,301.7,1.78,D
50.19892,23.60691,329.31,0.43,0.38,2022-09-07,1053,N,VIIRS,n,2.0NRT,299.66,2.2,D
50.34978,30.11888,345.85,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,297.91,6.04,D
50.46064,30.9433,339.83,0.43,0.38,2022-09-07,1053,N,VIIRS,n,2.0NRT,293.11,5.11,D
50.03323,27.71908,339.67,0.38,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,301.47,4.17,D
49.28406,23.08966,329.78,0.45,0.39,2022-09-07,1053,N,VIIRS,n,2.0NRT,297.05,3.6,D
50.87304,31.72545,328.9,0.45,0.39,2022-09-07,1053,N,VIIRS,n,2.0NRT,293.73,2.21,D
50.58307,29.39473,350.78,0.4,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,300.5,5.52,D
50.8766,31.72445,334.07,0.45,0.39,2022-09-07,1053,N,VIIRS,n,2.0NRT,294.3,1.96,D
50.73439,30.30717,328.15,0.42,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,292.29,0.95,D
50.78504,29.20562,332.71,0.4,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,304.48,10.41,D
50.78428,29.20001,329.21,0.4,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,298.11,3.9,D
50.78838,29.2045,332.22,0.4,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,297.36,10.41,D
50.78761,29.19889,330.82,0.4,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,296.43,3.9,D
50.04104,23.89017,327.5,0.42,0.38,2022-09-07,1053,N,VIIRS,n,2.0NRT,297.28,2.08,D
49.9812,23.57084,325.56,0.43,0.38,2022-09-07,1053,N,VIIRS,l,2.0NRT,297.79,3.25,D
51.28832,31.65694,334.71,0.45,0.39,2022-09-07,1053,N,VIIRS,n,2.0NRT,296.6,3.9,D
51.40606,30.19501,345.47,0.42,0.38,2022-09-07,1053,N,VIIRS,n,2.0NRT,303.6,15.98,D
51.40532,30.189,335.93,0.42,0.38,2022-09-07,1053,N,VIIRS,n,2.0NRT,293.58,4.8,D
51.10188,27.93587,330.39,0.39,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,297.85,8.22,D
51.10108,27.9304,329.43,0.39,0.36,2022-09-07,1053,N,VIIRS,n,2.0NRT,299.55,8.22,D
51.40949,30.19393,342.73,0.42,0.38,2022-09-07,1053,N,VIIRS,n,2.0NRT,287.99,15.98,D
51.40874,30.18792,336.63,0.42,0.38,2022-09-07,1053,N,VIIRS,n,2.0NRT,293.32,4.8,D
51.41292,30.19284,328.1,0.42,0.38,2022-09-07,1053,N,VIIRS,n,2.0NRT,289.34,9.53,D
51.41217,30.18684,335,0.42,0.38,2022-09-07,1053,N,VIIRS,n,2.0NRT,297.31,20.3,D
51.41978,30.19067,333.49,0.42,0.38,2022-09-07,1053,N,VIIRS,n,2.0NRT,291.78,9.37,D
51.41903,30.18466,354.26,0.42,0.38,2022-09-07,1053,N,VIIRS,n,2.0NRT,308.28,27.68,D
51.37279,29.57235,328.24,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,292.92,3.5,D
51.37617,29.57123,330.95,0.41,0.37,2022-09-07,1053,N,VIIRS,n,2.0NRT,293.8,3.41,D
